"","rep","omega","F score (V1)","F score (V2)","F score","Relevance (V1)","Relevance (V2)","Relevance","Recovery (V1)","Recovery (V2)","Recovery","BiS-E (V1)","BiS-E (V2)","BiS-E","BiS-M (V1)","BiS-M (V2)","BiS-M","BiS-C (V1)","BiS-C (V2)","BiS-C","k"
"74","4","0.3","0.700624059862518","0.16100590646433","0.430814983163424","0.700624059862518","0.36241610738255","0.531520083622534","0.700624059862518","0.103491328849583","0.402057694356051","-0.0229380327614095","0.097091957640575","0.0370769624395828","-0.00745453081112137","0.0294820495361519","0.0110137593625153","-0.174424838326929","0.0730848603446001","-0.0506699889911644","5"
"75","4","0.35","0.592568768219928","0","0.296284384109964","0.774472711459013","0","0.387236355729506","0.479861504768836","0","0.239930752384418","0","0","0","0","0","0","0","0","0","3"
"76","4","0.4","0.592568768219928","0","0.296284384109964","0.774472711459013","0","0.387236355729506","0.479861504768836","0","0.239930752384418","0","0","0","0","0","0","0","0","0","3"
"77","4","0.45","0.448749582408732","0","0.224374791204366","0.740476190476191","0","0.370238095238095","0.321921604677521","0","0.16096080233876","0","0","0","0","0","0","0","0","0","2"
"78","4","0.5","0.306394954917392","0","0.153197477458696","0.9","0","0.45","0.184624081401922","0","0.092312040700961","0.0631883125449993","0","0.0315941562724997","0.0247291732514696","0","0.0123645866257348","0.02877854715534","0","0.01438927357767","1"
"79","4","0.55","0.306394954917392","0","0.153197477458696","0.9","0","0.45","0.184624081401922","0","0.092312040700961","0.0631883125449993","0","0.0315941562724997","0.0247291732514696","0","0.0123645866257348","0.02877854715534","0","0.01438927357767","1"
"80","4","0.6","0.306394954917392","0","0.153197477458696","0.9","0","0.45","0.184624081401922","0","0.092312040700961","0.0631883125449993","0","0.0315941562724997","0.0247291732514696","0","0.0123645866257348","0.02877854715534","0","0.01438927357767","1"
"81","4","0.65","0.306394954917392","0","0.153197477458696","0.9","0","0.45","0.184624081401922","0","0.092312040700961","0.0631883125449993","0","0.0315941562724997","0.0247291732514696","0","0.0123645866257348","0.02877854715534","0","0.01438927357767","1"
"82","4","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","4","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","4","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","4","0.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","4","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","4","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
